WorkType,Variable,SetIndex,Run,ExecutionTime(s),UsedHeap(MB),nTerms,nUpdates,Probability,BestSize,Tasks,Reduced,OriginMin,OriginMax
4_ratioDuration,9,1,3,28121.408000,1144.400000,9,100,0.001800,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,5;14;12;24;8;365;18;86;56,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,4,12491.666000,1053.200000,9,100,0.003200,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,4;14;11;23;7;306;19;76;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,5,14035.236000,1063.600000,9,100,0.006400,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,4;13;12;24;7;365;17;98;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,6,22270.198000,1082.400000,8,100,0.001400,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,5;13;11;23;7;345;17;80;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,7,10498.068000,1435.700000,8,100,0.075200,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,5;14;12;23;6;365;19;98;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,8,26706.267000,1204.900000,9,100,0.005500,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,5;14;12;24;8;364;19;88;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,9,10113.120000,1068.400000,8,100,0.007700,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,5;13;11;23;7;335;20;99;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,1,10,31912.091000,1213.900000,9,100,0.013000,0.00000000000000000000,T2;T3;T7;T8;T11;T14;T16;T17;T18,4;13;11;23;7;364;19;98;63,3;8;6;14;4;219;12;59;38,5;14;12;24;8;365;20;99;64
4_ratioDuration,9,2,1,13691.157000,1172.000000,6,100,0.001000,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;241;91;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,2,12913.114000,980.400000,6,100,0.001800,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;249;94;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,3,12738.883000,943.500000,6,100,0.002700,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;16;57;19;4;252;93;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,4,13188.285000,1144.600000,6,100,0.000700,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;245;84;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,5,12982.955000,1015.700000,6,100,0.001400,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;249;85;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,6,11425.023000,1363.300000,8,100,0.003900,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;248;92;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,7,13592.970000,1189.000000,6,100,0.000800,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;251;95;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,8,15768.957000,1400.000000,7,100,0.000500,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;14;56;19;4;245;86;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,9,20098.648000,1146.700000,8,100,0.001500,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;15;57;19;4;251;88;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,2,10,12891.599000,1223.200000,6,100,0.002700,0.00000000000000000000,T1;T3;T7;T8;T11;T16;T17;T21;T25,18;39;16;57;19;4;256;95;16,10;23;12;33;11;2;210;57;9,18;39;22;57;19;4;352;95;17
4_ratioDuration,9,3,1,21631.507000,1154.100000,8,100,0.001700,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;8;124;3;23;26;16;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,2,21142.311000,1003.700000,8,100,0.011000,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;7;123;3;22;27;16;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,3,22255.728000,1212.200000,8,100,0.000200,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;7;124;3;23;27;15;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,4,21586.097000,1169.700000,8,100,0.003700,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;41;8;124;3;23;27;16;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,5,20649.543000,1124.400000,8,100,0.000800,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;8;124;3;23;26;17;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,6,9539.788000,1098.400000,7,100,0.002000,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;7;124;3;23;27;18;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,7,16825.545000,1039.700000,7,100,0.000500,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;8;124;3;23;27;16;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,8,16136.360000,1177.100000,8,100,0.001400,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;8;124;3;23;27;18;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,9,16728.563000,951.500000,7,100,0.001800,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,3;42;8;124;3;23;27;15;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,3,10,22003.915000,1275.500000,8,100,0.000700,0.00000000000000000000,T1;T8;T10;T11;T15;T16;T19;T23;T24,2;41;7;123;3;22;26;16;11,1;24;4;74;1;13;15;12;6,3;42;8;124;3;23;27;22;12
4_ratioDuration,9,4,1,21079.304000,1113.300000,8,100,0.002200,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,15;15;51;32;5;65;4;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,2,20929.143000,967.200000,8,100,0.002600,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,14;15;46;34;5;65;3;35;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,3,21222.764000,1106.800000,8,100,0.000700,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,15;15;46;34;5;65;3;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,4,23512.353000,876.900000,8,100,0.001600,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,15;15;45;34;5;66;4;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,5,19076.843000,1040.100000,8,100,0.000900,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,16;15;43;32;5;65;4;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,6,19654.646000,873.100000,8,100,0.002900,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,14;17;51;31;5;67;3;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,7,19264.869000,1124.300000,8,100,0.002300,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,14;14;46;34;5;65;4;34;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,8,17844.213000,965.400000,7,100,0.002600,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,16;15;46;34;5;65;4;34;10,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,9,18155.568000,857.800000,8,100,0.001400,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,15;16;46;33;5;66;3;35;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,4,10,10960.406000,1412.000000,8,100,0.001100,0.00000000000000000000,T2;T6;T10;T16;T18;T19;T20;T22;T23,15;15;44;34;5;65;3;35;9,11;11;32;24;3;56;3;21;6,19;19;54;42;5;94;5;35;10
4_ratioDuration,9,5,1,10248.224000,1297.400000,9,100,0.000400,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,182;132;82;32;69;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,2,24971.687000,1077.500000,9,100,0.001200,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,194;152;91;33;66;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,3,24980.712000,1243.700000,9,100,0.000700,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,200;145;91;32;69;2;1;29;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,4,25419.776000,1175.400000,9,100,0.000800,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,196;131;83;32;70;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,5,28331.068000,1476.600000,9,100,0.000800,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,202;125;91;39;69;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,6,28446.089000,1591.400000,9,100,0.000500,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,219;154;92;39;70;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,7,27295.687000,1305.400000,9,100,0.000800,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,193;153;91;39;69;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,8,26976.910000,1412.900000,9,100,0.001100,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,221;123;92;40;70;3;1;33;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,9,11779.154000,1311.100000,9,100,0.001900,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,192;131;79;34;70;2;1;33;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,5,10,13331.762000,1379.900000,9,100,0.002000,0.00000000000000000000,T1;T7;T10;T11;T12;T19;T20;T21;T22,198;129;77;35;69;2;1;32;14,151;92;54;24;42;2;1;19;9,253;154;92;40;70;4;3;33;15
4_ratioDuration,9,6,1,11341.262000,777.500000,5,100,0.001600,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;36;62;4;15;5;13;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,2,14385.386000,906.600000,6,100,0.001600,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,3,7646.912000,1202.900000,5,100,0.006500,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,4,13942.067000,948.300000,6,100,0.003500,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;13;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,5,8725.438000,1284.900000,6,100,0.002700,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;36;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,6,14480.683000,835.000000,6,100,0.002700,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,6;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,7,14546.890000,1042.100000,6,100,0.004600,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,8,14496.452000,1009.800000,6,100,0.000700,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,9,17039.320000,959.400000,6,100,0.007800,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,7;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,6,10,13661.357000,787.700000,6,100,0.001100,0.00000000000000000000,T1;T2;T7;T8;T10;T12;T15;T18;T20,6;37;62;4;15;5;14;101;10,4;21;36;2;12;3;8;60;6,8;37;62;4;20;5;14;102;10
4_ratioDuration,9,7,1,23228.089000,1081.100000,9,100,0.003300,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,65;12;1;10;61;3;3;13;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,2,22440.123000,1056.900000,9,100,0.000800,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,72;11;1;11;48;3;3;11;1,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,3,23122.377000,1139.500000,9,100,0.005300,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,68;13;1;9;59;3;3;12;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,4,26863.136000,1365.200000,9,100,0.001300,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,72;11;1;12;62;3;3;13;1,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,5,26079.020000,1216.500000,9,100,0.002600,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,72;12;1;10;59;3;3;12;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,6,21401.360000,1114.500000,9,100,0.003400,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,65;12;1;12;60;3;3;13;1,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,7,9247.560000,1206.000000,9,100,0.001200,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,58;11;1;9;54;3;3;12;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,8,8341.640000,1200.500000,9,100,0.001700,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,63;11;1;10;54;3;3;11;1,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,9,22954.885000,1157.400000,9,100,0.001600,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,63;11;1;12;52;3;3;13;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,7,10,26514.353000,1321.100000,9,100,0.001600,0.00000000000000000000,T3;T5;T13;T15;T17;T18;T19;T20;T25,72;13;1;12;67;3;3;13;2,43;10;1;7;44;3;3;8;1,73;18;3;13;74;7;5;14;3
4_ratioDuration,9,8,1,27419.896000,1247.800000,9,100,0.001500,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,2;206;9;30;18;2;8;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,2,21221.380000,1269.100000,8,100,0.000500,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;206;10;29;18;2;8;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,3,29717.469000,1120.400000,9,100,0.000100,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;223;9;30;18;3;8;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,4,12211.738000,1452.200000,8,100,0.013700,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;209;9;30;18;3;8;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,5,19996.299000,1255.500000,8,100,0.001000,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;211;10;30;19;2;9;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,6,14380.255000,1361.800000,8,100,0.004500,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;228;10;30;19;3;9;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,7,22360.346000,1294.800000,8,100,0.000300,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;218;10;30;18;2;9;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,8,27101.821000,1318.400000,9,100,0.000600,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,2;214;10;30;18;3;7;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,9,23946.833000,1381.800000,8,100,0.001300,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;233;9;30;18;3;7;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,8,10,20607.659000,1284.400000,8,100,0.000100,0.00000000000000000000,T1;T2;T5;T6;T10;T12;T14;T17;T24,3;189;10;29;16;3;7;3;1,1;152;6;18;15;2;5;3;1,3;254;10;30;25;4;9;5;3
4_ratioDuration,9,9,1,9746.791000,1316.200000,8,100,0.001000,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;202;3;48;29;2;2;5,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,2,26104.282000,1374.800000,8,100,0.005500,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;199;3;48;30;2;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,3,27922.726000,1454.900000,8,100,0.000800,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;191;4;48;26;1;1;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,4,25399.772000,1571.300000,8,100,0.008200,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;204;3;48;30;2;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,5,27500.844000,1628.000000,8,100,0.003200,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;200;3;48;30;2;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,6,23907.607000,1273.900000,8,100,0.003400,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;193;3;48;29;2;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,7,23897.299000,1248.200000,8,100,0.003300,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;3;203;3;48;28;2;1;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,8,30761.949000,1093.400000,8,100,0.001900,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;197;3;48;27;2;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,9,24210.906000,1563.000000,8,100,0.001000,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;3;205;2;48;30;1;2;6,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
4_ratioDuration,9,9,10,26428.546000,1376.600000,8,100,0.000900,0.00000000000000000000,T1;T5;T6;T11;T14;T15;T17;T24;T25,3;4;215;3;48;30;2;1;5,1;3;147;2;28;18;1;1;5,3;5;247;4;48;30;3;3;9
7_nCores,1,0,1,12149.486000,702.300000,2,100,0.005500,0.00000992000000000000,T12;T13,146;78,116;47,194;79
7_nCores,1,0,2,12144.377000,744.200000,2,100,0.000900,0.00001120000000000000,T12;T13,150;78,116;47,194;79
7_nCores,1,0,3,11996.980000,718.900000,2,100,0.000800,0.00001056000000000000,T12;T13,148;78,116;47,194;79
7_nCores,1,0,4,12015.542000,717.200000,2,100,0.000200,0.00000736000000000000,T12;T13,138;78,116;47,194;79
7_nCores,1,0,5,12013.640000,727.700000,2,100,0.000700,0.00000704000000000000,T12;T13,137;78,116;47,194;79
7_nCores,1,0,6,11928.280000,739.500000,2,100,0.000700,0.00001280000000000000,T12;T13,155;78,116;47,194;79
7_nCores,1,0,7,11912.760000,684.400000,2,100,0.000800,0.00001024000000000000,T12;T13,147;78,116;47,194;79
7_nCores,1,0,8,11938.490000,756.100000,2,100,0.000500,0.00000896000000000000,T12;T13,143;78,116;47,194;79
7_nCores,1,0,9,11900.887000,734.100000,2,100,0.000900,0.00000960000000000000,T12;T13,145;78,116;47,194;79
7_nCores,1,0,10,11929.206000,715.500000,2,100,0.000300,0.00001024000000000000,T12;T13,147;78,116;47,194;79
7_nCores,1,1,1,12158.806000,739.300000,2,100,0.000700,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,2,12141.195000,756.700000,2,100,0.000100,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,3,12661.885000,751.200000,2,100,0.000600,0.00000024000000000000,T13;T15,3;34,1;27,3;47
7_nCores,1,1,4,12626.937000,715.800000,2,100,0.000500,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,5,12648.695000,764.300000,2,100,0.001800,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,6,11891.283000,909.600000,2,100,0.000300,0.00000007000000000000,T13;T15,1;33,1;27,3;47
7_nCores,1,1,7,11921.240000,812.900000,2,100,0.073100,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,8,11905.728000,745.000000,2,100,0.000500,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,1,9,11916.714000,761.200000,2,100,0.000500,0.00000006000000000000,T13;T15,1;32,1;27,3;47
7_nCores,1,1,10,11982.573000,763.000000,2,100,0.000600,0.00000001000000000000,T13;T15,1;27,1;27,3;47
7_nCores,1,2,1,12459.221000,907.900000,2,100,0.436800,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,2,12295.602000,882.700000,2,100,0.108700,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,3,12677.730000,917.300000,2,100,0.184200,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,4,12832.372000,913.400000,2,100,0.152500,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,5,12662.209000,875.200000,2,100,0.119900,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,6,11952.138000,759.400000,2,100,0.031300,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,7,11928.178000,836.500000,2,100,0.133600,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,8,11915.079000,914.100000,2,100,0.218400,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,9,11913.657000,902.700000,2,100,0.170000,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,2,10,11948.727000,868.000000,2,100,0.043400,0.00000001000000000000,T17;T25,1;5,1;5,3;9
7_nCores,1,3,1,12210.340000,735.700000,2,100,0.000400,0.00000144000000000000,T10;T20,200;14,153;12,257;20
7_nCores,1,3,2,12162.653000,761.500000,2,100,0.000600,0.00000390000000000000,T10;T20,217;17,153;12,257;20
7_nCores,1,3,3,12643.899000,751.600000,2,100,0.000700,0.00000026000000000000,T10;T20,165;13,153;12,257;20
7_nCores,1,3,4,12598.066000,636.900000,2,100,0.000300,0.00000195000000000000,T10;T20,217;14,153;12,257;20
7_nCores,1,3,5,12670.311000,734.500000,2,100,0.000600,0.00000075000000000000,T10;T20,177;14,153;12,257;20
7_nCores,1,3,6,11957.360000,748.700000,2,100,0.000800,0.00000105000000000000,T10;T20,257;12,153;12,257;20
7_nCores,1,3,7,11935.008000,760.100000,2,100,0.000400,0.00000056000000000000,T10;T20,180;13,153;12,257;20
7_nCores,1,3,8,11923.795000,709.500000,2,100,0.000400,0.00000108000000000000,T10;T20,188;14,153;12,257;20
7_nCores,1,3,9,11948.455000,760.900000,2,100,0.000700,0.00000024000000000000,T10;T20,176;12,153;12,257;20
7_nCores,1,3,10,11911.716000,756.400000,2,100,0.000700,0.00000111000000000000,T10;T20,189;14,153;12,257;20
7_nCores,1,4,1,12468.340000,765.300000,2,100,0.000400,0.00000025000000000000,T19;T25,11;21,7;17,13;29
7_nCores,1,4,2,12432.301000,762.300000,2,100,0.000200,0.00000035000000000000,T19;T25,13;21,7;17,13;29
7_nCores,1,4,3,12779.850000,756.900000,2,100,0.000200,0.00000035000000000000,T19;T25,11;23,7;17,13;29
7_nCores,1,4,4,12716.567000,872.500000,2,100,0.000200,0.00000028000000000000,T19;T25,13;20,7;17,13;29
7_nCores,1,4,5,12716.423000,763.700000,2,100,0.001000,0.00000035000000000000,T19;T25,13;21,7;17,13;29
