WorkType,Variable,SetIndex,Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxNonHeap(MB),Counts,Positive,Negative
8_simTime,30,8,3,26685.726000, 1024.000000,1967.500000,3440.000000,18.100000, 20200,18343,1857
8_simTime,30,8,4,25975.763000, 1024.000000,1779.500000,3180.000000,18.100000, 20200,17637,2563
8_simTime,30,8,5,27064.168000, 1024.000000,2222.300000,3652.000000,18.200000, 20200,16925,3275
8_simTime,30,8,6,25923.060000, 1024.000000,1791.100000,3328.000000,18.100000, 20200,17735,2465
8_simTime,30,8,7,26477.595000, 1024.000000,2058.100000,3304.000000,18.100000, 20200,17605,2595
8_simTime,30,8,8,25761.785000, 1024.000000,1964.600000,3164.000000,18.200000, 20200,17831,2369
8_simTime,30,8,9,27009.458000, 1024.000000,2310.500000,4416.000000,18.200000, 20200,18380,1820
8_simTime,30,8,10,26492.345000, 1024.000000,1966.200000,3400.000000,18.000000, 20200,18026,2174
8_simTime,30,9,1,30558.050000, 1024.000000,2129.200000,3520.000000,18.100000, 20200,10065,10135
8_simTime,30,9,2,32210.555000, 1024.000000,2596.600000,4548.000000,18.100000, 20200,10271,9929
8_simTime,30,9,3,30529.916000, 1024.000000,2338.400000,3828.000000,18.000000, 20200,10843,9357
8_simTime,30,9,4,30334.732000, 1024.000000,2225.800000,3984.000000,18.100000, 20200,10731,9469
8_simTime,30,9,5,29820.454000, 1024.000000,2320.000000,3856.000000,18.000000, 20200,10132,10068
8_simTime,30,9,6,30188.541000, 1024.000000,2385.500000,3884.000000,18.200000, 20200,11171,9029
8_simTime,30,9,7,29976.574000, 1024.000000,2258.300000,4148.000000,18.100000, 20200,10896,9304
8_simTime,30,9,8,27432.054000, 1024.000000,2697.400000,4420.000000,18.100000, 20200,10055,10145
8_simTime,30,9,9,27109.172000, 1024.000000,2096.400000,3448.000000,18.200000, 20200,10533,9667
8_simTime,30,9,10,31269.007000, 1024.000000,3257.300000,5428.000000,18.100000, 20200,10252,9948
8_simTime,35,0,1,34849.814000, 1024.000000,3278.100000,5936.000000,18.000000, 20200,17095,3105
8_simTime,35,0,2,35710.237000, 1024.000000,3597.000000,6100.000000,18.100000, 20200,16216,3984
8_simTime,35,0,3,34805.828000, 1024.000000,3689.700000,7164.000000,18.200000, 20200,16011,4189
8_simTime,35,0,4,34635.075000, 1024.000000,3718.900000,6184.000000,18.100000, 20200,15574,4626
8_simTime,35,0,5,33235.867000, 1024.000000,3723.700000,6092.000000,18.100000, 20200,15950,4250
8_simTime,35,0,6,34766.607000, 1024.000000,3557.400000,6076.000000,18.100000, 20200,15172,5028
8_simTime,35,0,7,35841.406000, 1024.000000,4675.200000,7864.000000,18.100000, 20200,16362,3838
8_simTime,35,0,8,34807.504000, 1024.000000,4498.200000,7316.000000,18.100000, 20200,16020,4180
8_simTime,35,0,9,35399.288000, 1024.000000,4872.400000,7988.000000,18.000000, 20200,15667,4533
8_simTime,35,0,10,34911.262000, 1024.000000,3646.300000,6116.000000,18.100000, 20200,14765,5435
8_simTime,35,1,1,35283.136000, 1024.000000,4319.600000,7392.000000,18.100000, 20200,19958,242
8_simTime,35,1,2,36200.588000, 1024.000000,4529.200000,7432.000000,18.100000, 20200,20054,146
8_simTime,35,1,3,35319.924000, 1024.000000,3641.300000,5948.000000,18.100000, 20200,19968,232
8_simTime,35,1,4,36377.688000, 1024.000000,5273.900000,8728.000000,18.200000, 20200,19960,240
8_simTime,35,1,5,35271.316000, 1024.000000,4324.000000,7056.000000,18.100000, 20200,19964,236
8_simTime,35,1,6,35669.705000, 1024.000000,4062.300000,7344.000000,18.100000, 20200,19952,248
8_simTime,35,1,7,35163.967000, 1024.000000,3189.800000,6304.000000,18.100000, 20200,20032,168
8_simTime,35,1,8,32768.966000, 1024.000000,4371.500000,6976.000000,18.100000, 20200,20089,111
8_simTime,35,1,9,32369.780000, 1024.000000,3658.700000,6556.000000,18.200000, 20200,19886,314
8_simTime,35,1,10,37296.905000, 1024.000000,4157.700000,8260.000000,18.100000, 20200,20092,108
8_simTime,35,2,1,32744.974000, 1024.000000,2445.300000,3976.000000,18.100000, 20200,19960,240
8_simTime,35,2,2,32378.182000, 1024.000000,2944.400000,5016.000000,18.100000, 20200,19670,530
8_simTime,35,2,3,33303.556000, 1024.000000,2640.800000,4356.000000,18.100000, 20200,19912,288
8_simTime,35,2,4,32571.345000, 1024.000000,2394.100000,4092.000000,18.100000, 20200,19907,293
8_simTime,35,2,5,31879.902000, 1024.000000,2753.100000,4452.000000,18.100000, 20200,19741,459
8_simTime,35,2,6,31371.718000, 1024.000000,2324.700000,4152.000000,18.100000, 20200,19756,444
8_simTime,35,2,7,32451.460000, 1024.000000,2693.800000,4352.000000,18.100000, 20200,19842,358
8_simTime,35,2,8,31564.012000, 1024.000000,2370.300000,4468.000000,18.100000, 20200,19738,462
8_simTime,35,2,9,32483.288000, 1024.000000,3377.200000,5400.000000,18.000000, 20200,19573,627
8_simTime,35,2,10,32172.112000, 1024.000000,2586.000000,4656.000000,18.100000, 20200,19529,671
8_simTime,35,3,1,29778.193000, 1024.000000,4136.900000,6672.000000,18.000000, 20200,18686,1514
8_simTime,35,3,2,33590.885000, 1024.000000,3074.700000,5172.000000,18.100000, 20200,18940,1260
8_simTime,35,3,3,32997.272000, 1024.000000,2526.000000,4372.000000,18.100000, 20200,18896,1304
8_simTime,35,3,4,30319.414000, 1024.000000,3189.900000,5148.000000,18.100000, 20200,18851,1349
8_simTime,35,3,5,34483.972000, 1024.000000,2650.000000,4668.000000,18.100000, 20200,19456,744
8_simTime,35,3,6,33128.959000, 1024.000000,3370.400000,5992.000000,18.100000, 20200,19433,767
8_simTime,35,3,7,32630.125000, 1024.000000,2414.500000,4160.000000,18.200000, 20200,19239,961
8_simTime,35,3,8,30374.856000, 1024.000000,3191.000000,5148.000000,18.100000, 20200,19172,1028
8_simTime,35,3,9,29930.600000, 1024.000000,2711.000000,4440.000000,18.100000, 20200,19319,881
8_simTime,35,3,10,34355.559000, 1024.000000,2918.000000,4928.000000,18.100000, 20200,19374,826
8_simTime,35,4,1,37201.626000, 1024.000000,4166.900000,7092.000000,18.100000, 20200,7412,12788
8_simTime,35,4,2,39333.209000, 1024.000000,4683.600000,7604.000000,18.100000, 20200,8505,11695
8_simTime,35,4,3,33664.056000, 1024.000000,5002.300000,8276.000000,18.200000, 20200,10138,10062
8_simTime,35,4,4,37978.994000, 1024.000000,4627.100000,8268.000000,18.100000, 20200,6748,13452
8_simTime,35,4,5,38984.943000, 1024.000000,4825.800000,8124.000000,18.000000, 20200,8853,11347
8_simTime,35,4,6,37800.273000, 1024.000000,4426.900000,7244.000000,18.200000, 20200,6734,13466
8_simTime,35,4,7,38330.941000, 1024.000000,4534.700000,8144.000000,18.200000, 20200,8620,11580
8_simTime,35,4,8,37599.425000, 1024.000000,5085.800000,8232.000000,18.100000, 20200,7231,12969
8_simTime,35,4,9,38669.601000, 1024.000000,5482.800000,8772.000000,18.200000, 20200,8191,12009
8_simTime,35,4,10,38240.238000, 1024.000000,4570.200000,7500.000000,18.100000, 20200,8547,11653
8_simTime,35,5,1,34115.331000, 1024.000000,3573.200000,5752.000000,18.100000, 20200,20167,33
8_simTime,35,5,2,33701.281000, 1024.000000,3401.200000,7116.000000,18.100000, 20200,20094,106
8_simTime,35,5,3,33353.020000, 1024.000000,3988.500000,6688.000000,18.200000, 20200,20093,107
8_simTime,35,5,4,34332.177000, 1024.000000,2892.300000,6024.000000,18.100000, 20200,20114,86
8_simTime,35,5,5,33573.669000, 1024.000000,3027.000000,5312.000000,18.000000, 20200,20051,149
8_simTime,35,5,6,33383.195000, 1024.000000,3855.100000,6432.000000,18.100000, 20200,20105,95
8_simTime,35,5,7,32937.656000, 1024.000000,2923.300000,5108.000000,18.000000, 20200,20127,73
8_simTime,35,5,8,30396.142000, 1024.000000,2730.800000,5948.000000,18.100000, 20200,20103,97
8_simTime,35,5,9,29383.019000, 1024.000000,3840.300000,6144.000000,18.200000, 20200,20166,34
8_simTime,35,5,10,34586.976000, 1024.000000,2920.100000,4656.000000,18.000000, 20200,20097,103
8_simTime,35,6,1,31258.555000, 1024.000000,2255.900000,3900.000000,18.100000, 20200,20175,25
8_simTime,35,6,2,28933.952000, 1024.000000,2415.200000,3940.000000,18.100000, 20200,20169,31
8_simTime,35,6,3,31704.766000, 1024.000000,2440.700000,3888.000000,18.200000, 20200,20194,6
8_simTime,35,6,4,31155.896000, 1024.000000,2344.400000,3960.000000,18.100000, 20200,20184,16
8_simTime,35,6,5,29244.601000, 1024.000000,2853.700000,4612.000000,18.100000, 20200,20194,6
8_simTime,35,6,6,31244.298000, 1024.000000,2018.100000,3348.000000,18.100000, 20200,20179,21
8_simTime,35,6,7,32015.993000, 1024.000000,2477.900000,3968.000000,18.100000, 20200,20194,6
8_simTime,35,6,8,31169.101000, 1024.000000,2307.900000,3656.000000,18.200000, 20200,20187,13
8_simTime,35,6,9,32518.186000, 1024.000000,2323.000000,3884.000000,18.100000, 20200,20186,14
8_simTime,35,6,10,31872.125000, 1024.000000,2522.100000,4196.000000,18.000000, 20200,20185,15
8_simTime,35,7,1,24387.593000, 1024.000000,1963.300000,3216.000000,18.100000, 20200,15915,4285
8_simTime,35,7,2,28380.843000, 1024.000000,2107.800000,3908.000000,18.000000, 20200,15366,4834
8_simTime,35,7,3,24840.656000, 1024.000000,1849.600000,3216.000000,18.200000, 20200,15042,5158
8_simTime,35,7,4,28798.877000, 1024.000000,2299.500000,4640.000000,18.200000, 20200,15417,4783
8_simTime,35,7,5,26100.336000, 1024.000000,1739.900000,3328.000000,18.100000, 20200,16164,4036
8_simTime,35,7,6,27259.945000, 1024.000000,2173.600000,3772.000000,18.200000, 20200,15872,4328
8_simTime,35,7,7,26920.719000, 1024.000000,2025.800000,3568.000000,18.200000, 20200,15629,4571
8_simTime,35,7,8,24312.324000, 1024.000000,2295.000000,3808.000000,18.200000, 20200,15724,4476
8_simTime,35,7,9,24487.312000, 1024.000000,1968.300000,3236.000000,18.100000, 20200,14741,5459
8_simTime,35,7,10,28450.224000, 1024.000000,2273.100000,3804.000000,18.200000, 20200,15771,4429
8_simTime,35,8,1,40037.677000, 1024.000000,5052.300000,8228.000000,18.000000, 20200,12953,7247
8_simTime,35,8,2,40504.340000, 1024.000000,4517.200000,8124.000000,18.100000, 20200,12917,7283
8_simTime,35,8,3,40069.409000, 1024.000000,4852.200000,8200.000000,18.000000, 20200,13113,7087
8_simTime,35,8,4,39500.221000, 1024.000000,5000.100000,8100.000000,18.200000, 20200,12777,7423
8_simTime,35,8,5,40724.125000, 1024.000000,4890.200000,7844.000000,18.000000, 20200,12745,7455
8_simTime,35,8,6,39557.456000, 1024.000000,4838.100000,8124.000000,18.200000, 20200,13165,7035
8_simTime,35,8,7,40305.772000, 1024.000000,4742.000000,8556.000000,18.100000, 20200,13057,7143
8_simTime,35,8,8,39506.747000, 1024.000000,4511.100000,7512.000000,18.100000, 20200,13405,6795
8_simTime,35,8,9,40911.818000, 1024.000000,5058.600000,8264.000000,18.100000, 20200,12938,7262
8_simTime,35,8,10,40306.425000, 1024.000000,4581.400000,7916.000000,18.100000, 20200,12044,8156
8_simTime,35,9,1,40665.570000, 1024.000000,4930.400000,8016.000000,18.100000, 20200,19782,418
8_simTime,35,9,2,41935.907000, 1024.000000,5135.300000,8436.000000,18.100000, 20200,19830,370
8_simTime,35,9,3,40993.840000, 1024.000000,5136.600000,8772.000000,18.000000, 20200,19940,260
8_simTime,35,9,4,41169.323000, 1024.000000,4992.100000,8132.000000,18.100000, 20200,19879,321
8_simTime,35,9,5,40652.493000, 1024.000000,4481.600000,7220.000000,18.100000, 20200,19965,235
8_simTime,35,9,6,40062.979000, 1024.000000,5042.900000,8220.000000,18.100000, 20200,19628,572
8_simTime,35,9,7,39930.624000, 1024.000000,4285.600000,7272.000000,18.100000, 20200,19727,473
8_simTime,35,9,8,37009.233000, 1024.000000,5114.100000,8476.000000,18.100000, 20200,19672,528
8_simTime,35,9,9,36814.028000, 1024.000000,5293.300000,8664.000000,18.100000, 20200,19834,366
8_simTime,35,9,10,42039.004000, 1024.000000,5099.400000,8772.000000,18.100000, 20200,19788,412
8_simTime,40,0,1,36751.425000, 1024.000000,3278.800000,5492.000000,18.000000, 20200,14972,5228
8_simTime,40,0,2,37468.713000, 1024.000000,4963.800000,8332.000000,18.200000, 20200,14519,5681
8_simTime,40,0,3,34413.638000, 1024.000000,4201.200000,7852.000000,18.100000, 20200,14457,5743
8_simTime,40,0,4,39495.729000, 1024.000000,4043.200000,7324.000000,18.100000, 20200,14197,6003
8_simTime,40,0,5,34433.631000, 1024.000000,4858.800000,7932.000000,18.000000, 20200,14797,5403
8_simTime,40,0,6,37072.716000, 1024.000000,3179.900000,5432.000000,18.200000, 20200,14185,6015
8_simTime,40,0,7,37768.165000, 1024.000000,4395.300000,7780.000000,18.100000, 20200,14105,6095
8_simTime,40,0,8,37070.754000, 1024.000000,3734.000000,7020.000000,18.100000, 20200,14572,5628
8_simTime,40,0,9,38186.411000, 1024.000000,4916.300000,8080.000000,18.100000, 20200,14372,5828
8_simTime,40,0,10,37660.788000, 1024.000000,3935.600000,6768.000000,17.900000, 20200,13945,6255
8_simTime,40,1,1,36556.462000, 1024.000000,4302.400000,8236.000000,18.100000, 20200,19326,874
8_simTime,40,1,2,37709.346000, 1024.000000,4809.700000,8044.000000,18.300000, 20200,19205,995
8_simTime,40,1,3,36484.279000, 1024.000000,3380.500000,6532.000000,18.000000, 20200,19342,858
8_simTime,40,1,4,37703.309000, 1024.000000,4259.700000,7392.000000,18.100000, 20200,19373,827
8_simTime,40,1,5,36680.708000, 1024.000000,4434.100000,7680.000000,18.100000, 20200,19314,886
8_simTime,40,1,6,37022.763000, 1024.000000,5063.400000,8604.000000,18.100000, 20200,18933,1267
8_simTime,40,1,7,36648.083000, 1024.000000,3389.000000,5896.000000,18.100000, 20200,19227,973
8_simTime,40,1,8,33734.510000, 1024.000000,4882.500000,8672.000000,18.100000, 20200,19132,1068
8_simTime,40,1,9,33540.831000, 1024.000000,4229.500000,6844.000000,18.100000, 20200,19094,1106
8_simTime,40,1,10,38044.733000, 1024.000000,4812.000000,7924.000000,18.100000, 20200,19334,866
8_simTime,40,2,1,43601.030000, 1024.000000,5230.000000,8772.000000,18.200000, 20200,16146,4054
8_simTime,40,2,2,43636.958000, 1024.000000,5067.800000,8772.000000,18.100000, 20200,16377,3823
8_simTime,40,2,3,43531.616000, 1024.000000,4664.000000,8220.000000,18.100000, 20200,17204,2996
8_simTime,40,2,4,42828.325000, 1024.000000,5136.600000,8400.000000,18.100000, 20200,17548,2652
8_simTime,40,2,5,43415.482000, 1024.000000,5160.900000,8772.000000,18.100000, 20200,16294,3906
8_simTime,40,2,6,42083.554000, 1024.000000,4668.700000,8296.000000,18.100000, 20200,16067,4133
8_simTime,40,2,7,43941.229000, 1024.000000,4641.000000,8228.000000,18.100000, 20200,15967,4233
8_simTime,40,2,8,43266.835000, 1024.000000,4996.200000,8320.000000,18.100000, 20200,16098,4102
8_simTime,40,2,9,44277.146000, 1024.000000,5220.300000,8772.000000,18.100000, 20200,17182,3018
8_simTime,40,2,10,43740.762000, 1024.000000,5081.200000,8396.000000,18.100000, 20200,15091,5109
8_simTime,40,3,1,35130.161000, 1024.000000,3150.500000,5404.000000,18.100000, 20200,19712,488
8_simTime,40,3,2,32436.473000, 1024.000000,4484.300000,7612.000000,18.000000, 20200,19789,411
8_simTime,40,3,3,35038.644000, 1024.000000,3686.500000,6648.000000,18.200000, 20200,19678,522
8_simTime,40,3,4,32719.896000, 1024.000000,3692.900000,6400.000000,18.100000, 20200,19861,339
8_simTime,40,3,5,32350.180000, 1024.000000,4290.900000,7068.000000,18.100000, 20200,19887,313
8_simTime,40,3,6,35241.579000, 1024.000000,4280.300000,7144.000000,18.100000, 20200,19647,553
8_simTime,40,3,7,34861.433000, 1024.000000,2992.500000,4972.000000,18.100000, 20200,19843,357
8_simTime,40,3,8,31765.810000, 1024.000000,3669.700000,6428.000000,18.100000, 20200,19515,685
8_simTime,40,3,9,31370.459000, 1024.000000,4230.200000,7340.000000,18.100000, 20200,19482,718
8_simTime,40,3,10,36295.837000, 1024.000000,4102.800000,6804.000000,18.100000, 20200,19782,418
8_simTime,40,4,1,41211.316000, 1024.000000,4670.100000,8248.000000,18.100000, 20200,11412,8788
8_simTime,40,4,2,42758.227000, 1024.000000,5260.000000,8772.000000,18.100000, 20200,10704,9496
8_simTime,40,4,3,41827.461000, 1024.000000,4551.700000,7460.000000,18.000000, 20200,11456,8744
8_simTime,40,4,4,37924.388000, 1024.000000,4880.400000,8360.000000,18.100000, 20200,11476,8724
8_simTime,40,4,5,37376.200000, 1024.000000,4717.600000,8016.000000,18.100000, 20200,11419,8781
8_simTime,40,4,6,41626.072000, 1024.000000,4438.900000,7492.000000,18.100000, 20200,11822,8378
8_simTime,40,4,7,42381.188000, 1024.000000,4562.500000,7684.000000,18.100000, 20200,12112,8088
8_simTime,40,4,8,41789.714000, 1024.000000,4820.900000,8376.000000,18.300000, 20200,11825,8375
8_simTime,40,4,9,43066.924000, 1024.000000,4714.400000,8260.000000,18.100000, 20200,11356,8844
8_simTime,40,4,10,42471.236000, 1024.000000,4614.400000,7420.000000,18.100000, 20200,11742,8458
8_simTime,40,5,1,37565.375000, 1024.000000,4379.200000,7716.000000,18.100000, 20200,16761,3439
8_simTime,40,5,2,39434.725000, 1024.000000,5175.800000,8772.000000,18.100000, 20200,16713,3487
8_simTime,40,5,3,37735.399000, 1024.000000,4372.900000,7676.000000,18.200000, 20200,16379,3821
8_simTime,40,5,4,38998.516000, 1024.000000,4577.100000,7740.000000,18.100000, 20200,17054,3146
8_simTime,40,5,5,38556.341000, 1024.000000,4939.000000,8172.000000,18.100000, 20200,17520,2680
8_simTime,40,5,6,38557.574000, 1024.000000,4698.000000,8244.000000,18.100000, 20200,16902,3298
8_simTime,40,5,7,38177.530000, 1024.000000,3625.500000,6056.000000,17.900000, 20200,16357,3843
8_simTime,40,5,8,34981.515000, 1024.000000,4838.400000,8716.000000,18.100000, 20200,16703,3497
8_simTime,40,5,9,33741.047000, 1024.000000,5296.700000,8680.000000,18.200000, 20200,16834,3366
8_simTime,40,5,10,39003.140000, 1024.000000,4821.600000,8220.000000,18.100000, 20200,16889,3311
8_simTime,40,6,1,35656.057000, 1024.000000,3998.500000,6600.000000,18.100000, 20200,10416,9784
8_simTime,40,6,2,35028.765000, 1024.000000,3525.400000,5960.000000,18.100000, 20200,10536,9664
8_simTime,40,6,3,35637.729000, 1024.000000,4701.800000,7576.000000,18.100000, 20200,10474,9726
8_simTime,40,6,4,35422.057000, 1024.000000,3335.800000,5584.000000,18.100000, 20200,10016,10184
8_simTime,40,6,5,32360.938000, 1024.000000,3931.900000,6924.000000,18.100000, 20200,10102,10098
8_simTime,40,6,6,34177.051000, 1024.000000,3282.700000,6412.000000,18.100000, 20200,9279,10921
8_simTime,40,6,7,34949.354000, 1024.000000,4255.000000,7416.000000,18.100000, 20200,9915,10285
8_simTime,40,6,8,34221.032000, 1024.000000,4201.600000,7084.000000,18.200000, 20200,11045,9155
8_simTime,40,6,9,34816.920000, 1024.000000,4284.700000,8400.000000,18.100000, 20200,10602,9598
8_simTime,40,6,10,34105.727000, 1024.000000,3781.700000,6460.000000,17.900000, 20200,10012,10188
8_simTime,40,7,1,37867.015000, 1024.000000,4873.600000,8772.000000,18.100000, 20200,19572,628
8_simTime,40,7,2,43035.280000, 1024.000000,5049.300000,8296.000000,18.000000, 20200,18930,1270
8_simTime,40,7,3,37091.467000, 1024.000000,4866.600000,8256.000000,18.000000, 20200,19617,583
8_simTime,40,7,4,42803.241000, 1024.000000,4957.300000,8016.000000,18.100000, 20200,18903,1297
8_simTime,40,7,5,42294.943000, 1024.000000,4694.000000,8224.000000,18.000000, 20200,19240,960
8_simTime,40,7,6,40556.448000, 1024.000000,5076.600000,8772.000000,18.100000, 20200,19195,1005
8_simTime,40,7,7,40097.092000, 1024.000000,4638.800000,7848.000000,18.000000, 20200,19440,760
8_simTime,40,7,8,37879.105000, 1024.000000,4666.900000,8272.000000,18.100000, 20200,19509,691
8_simTime,40,7,9,37081.251000, 1024.000000,5171.400000,8400.000000,18.100000, 20200,19351,849
8_simTime,40,7,10,42561.751000, 1024.000000,5241.000000,8772.000000,18.200000, 20200,19543,657
8_simTime,40,8,1,33088.410000, 1024.000000,2979.700000,5136.000000,18.100000, 20200,12878,7322
8_simTime,40,8,2,33816.209000, 1024.000000,2405.500000,4076.000000,18.200000, 20200,13981,6219
8_simTime,40,8,3,34446.909000, 1024.000000,2318.200000,3608.000000,18.200000, 20200,12936,7264
8_simTime,40,8,4,33515.590000, 1024.000000,3132.900000,5580.000000,18.000000, 20200,13644,6556
8_simTime,40,8,5,34710.981000, 1024.000000,2639.900000,5728.000000,18.200000, 20200,13130,7070
8_simTime,40,8,6,32806.901000, 1024.000000,2861.000000,5132.000000,18.300000, 20200,13417,6783
8_simTime,40,8,7,33818.115000, 1024.000000,2403.700000,3992.000000,18.400000, 20200,13998,6202
8_simTime,40,8,8,33313.813000, 1024.000000,4584.900000,7464.000000,18.100000, 20200,14010,6190
8_simTime,40,8,9,34760.799000, 1024.000000,2932.400000,4660.000000,18.100000, 20200,12973,7227
8_simTime,40,8,10,34335.938000, 1024.000000,4794.300000,8172.000000,18.200000, 20200,12632,7568
8_simTime,40,9,1,27592.934000, 1024.000000,1978.600000,3524.000000,18.100000, 20200,20189,11
8_simTime,40,9,2,25093.521000, 1024.000000,2246.900000,3780.000000,18.200000, 20200,20150,50
8_simTime,40,9,3,28634.604000, 1024.000000,2066.500000,3508.000000,18.100000, 20200,20161,39
8_simTime,40,9,4,28075.384000, 1024.000000,2012.300000,3320.000000,18.200000, 20200,20181,19
8_simTime,40,9,5,28459.863000, 1024.000000,1970.800000,3412.000000,18.100000, 20200,20033,167
8_simTime,40,9,6,28175.289000, 1024.000000,2067.600000,3472.000000,18.100000, 20200,20159,41
8_simTime,40,9,7,28027.752000, 1024.000000,2007.100000,3436.000000,18.100000, 20200,20161,39
8_simTime,40,9,8,25769.243000, 1024.000000,2207.400000,3700.000000,18.200000, 20200,20169,31
8_simTime,40,9,9,25232.149000, 1024.000000,1901.900000,3316.000000,18.100000, 20200,20137,63
8_simTime,40,9,10,29253.931000, 1024.000000,2224.100000,4000.000000,18.100000, 20200,20169,31
8_simTime,45,0,1,37642.085000, 1024.000000,5091.400000,8464.000000,18.100000, 20200,20123,77
8_simTime,45,0,2,38486.510000, 1024.000000,3891.800000,6432.000000,18.100000, 20200,20109,91
8_simTime,45,0,3,36114.388000, 1024.000000,3747.400000,6384.000000,18.000000, 20200,20095,105
8_simTime,45,0,4,35177.438000, 1024.000000,4284.500000,7188.000000,18.000000, 20200,20165,35
8_simTime,45,0,5,37402.856000, 1024.000000,3918.400000,7332.000000,18.100000, 20200,20144,56
8_simTime,45,0,6,38210.618000, 1024.000000,3211.400000,5200.000000,18.100000, 20200,20147,53
8_simTime,45,0,7,39502.327000, 1024.000000,4250.500000,7368.000000,18.100000, 20200,20149,51
8_simTime,45,0,8,38468.501000, 1024.000000,4873.000000,8204.000000,18.100000, 20200,20069,131
8_simTime,45,0,9,39446.023000, 1024.000000,4974.100000,8484.000000,18.100000, 20200,20169,31
8_simTime,45,0,10,39182.014000, 1024.000000,3925.800000,6356.000000,17.900000, 20200,20153,47
8_simTime,45,1,1,42053.825000, 1024.000000,4821.000000,7836.000000,17.900000, 20200,20190,10
8_simTime,45,1,2,42507.409000, 1024.000000,4943.200000,8580.000000,18.000000, 20200,20089,111
8_simTime,45,1,3,42417.746000, 1024.000000,4555.100000,7308.000000,18.200000, 20200,20169,31
8_simTime,45,1,4,42703.410000, 1024.000000,4834.000000,7728.000000,18.000000, 20200,20188,12
8_simTime,45,1,5,41408.401000, 1024.000000,4910.800000,7944.000000,18.100000, 20200,20171,29
8_simTime,45,1,6,43216.280000, 1024.000000,5438.900000,8772.000000,18.200000, 20200,20124,76
8_simTime,45,1,7,42723.609000, 1024.000000,4039.300000,6776.000000,18.000000, 20200,20182,18
8_simTime,45,1,8,39407.660000, 1024.000000,5283.500000,8772.000000,18.100000, 20200,20188,12
8_simTime,45,1,9,38653.424000, 1024.000000,4932.100000,8204.000000,18.200000, 20200,20190,10
8_simTime,45,1,10,43877.319000, 1024.000000,4971.100000,8184.000000,18.100000, 20200,20154,46
8_simTime,45,2,1,39595.178000, 1024.000000,3730.100000,6492.000000,18.100000, 20200,10026,10174
8_simTime,45,2,2,36712.390000, 1024.000000,4926.600000,8364.000000,18.000000, 20200,9525,10675
8_simTime,45,2,3,40397.950000, 1024.000000,4472.300000,7708.000000,17.900000, 20200,10484,9716
8_simTime,45,2,4,40211.476000, 1024.000000,4946.500000,8208.000000,18.100000, 20200,9418,10782
8_simTime,45,2,5,39951.103000, 1024.000000,5429.200000,8772.000000,18.100000, 20200,10458,9742
8_simTime,45,2,6,40019.626000, 1024.000000,5005.700000,8400.000000,18.100000, 20200,10694,9506
8_simTime,45,2,7,41048.939000, 1024.000000,4868.800000,8400.000000,18.100000, 20200,9207,10993
8_simTime,45,2,8,40257.274000, 1024.000000,4457.000000,7312.000000,18.200000, 20200,8636,11564
8_simTime,45,2,9,41458.222000, 1024.000000,4622.300000,7836.000000,18.100000, 20200,9844,10356
8_simTime,45,2,10,40874.133000, 1024.000000,4676.900000,7736.000000,17.900000, 20200,10130,10070
8_simTime,45,3,1,41657.099000, 1024.000000,4806.500000,8408.000000,18.000000, 20200,14913,5287
8_simTime,45,3,2,40855.324000, 1024.000000,5159.900000,8772.000000,18.000000, 20200,14855,5345
8_simTime,45,3,3,42094.695000, 1024.000000,4647.300000,7916.000000,18.100000, 20200,15209,4991
8_simTime,45,3,4,43365.946000, 1024.000000,4156.000000,7760.000000,18.100000, 20200,14972,5228
8_simTime,45,3,5,41543.275000, 1024.000000,4689.700000,7776.000000,18.100000, 20200,14909,5291
8_simTime,45,3,6,42058.523000, 1024.000000,4867.500000,8772.000000,18.100000, 20200,15092,5108
8_simTime,45,3,7,41883.373000, 1024.000000,4659.200000,7608.000000,18.000000, 20200,14581,5619
8_simTime,45,3,8,38634.018000, 1024.000000,5188.300000,8772.000000,18.000000, 20200,14660,5540
8_simTime,45,3,9,37576.366000, 1024.000000,4931.400000,8404.000000,18.000000, 20200,15389,4811
8_simTime,45,3,10,43037.335000, 1024.000000,4658.500000,7836.000000,18.000000, 20200,14697,5503
8_simTime,45,4,1,38470.219000, 1024.000000,4162.600000,7236.000000,18.100000, 20200,20188,12
8_simTime,45,4,2,39827.248000, 1024.000000,4928.100000,8400.000000,18.100000, 20200,20191,9
8_simTime,45,4,3,40527.428000, 1024.000000,4429.400000,8348.000000,18.200000, 20200,20168,32
8_simTime,45,4,4,40579.641000, 1024.000000,4823.200000,8220.000000,18.000000, 20200,20199,1
8_simTime,45,4,5,41497.082000, 1024.000000,4585.900000,7544.000000,18.100000, 20200,20182,18
8_simTime,45,4,6,39333.054000, 1024.000000,4844.100000,7896.000000,18.000000, 20200,20171,29
8_simTime,45,4,7,40342.076000, 1024.000000,4455.900000,7772.000000,18.100000, 20200,20194,6
8_simTime,45,4,8,39844.437000, 1024.000000,4888.500000,8076.000000,18.100000, 20200,20179,21
8_simTime,45,4,9,40657.495000, 1024.000000,4771.200000,8340.000000,18.100000, 20200,20175,25
8_simTime,45,4,10,39989.916000, 1024.000000,5304.500000,8772.000000,18.000000, 20200,20197,3
8_simTime,45,5,1,36738.823000, 1024.000000,3683.000000,6216.000000,18.100000, 20200,15299,4901
8_simTime,45,5,2,37774.343000, 1024.000000,5141.100000,8400.000000,18.100000, 20200,15726,4474
